,Frame,Previous Position,Previous Velocity,Action,Position,Velocity,Reward,Terminal,Truncated
443,43.0,-0.5032753348350525,0.004529991652816534,2.0,-0.4978976547718048,0.005377660039812326,-1.0,0.0,0.0
444,44.0,-0.4978976547718048,0.005377660039812326,0.0,-0.49371257424354553,0.004185092635452747,-1.0,0.0,0.0
445,45.0,-0.49371257424354553,0.004185092635452747,1.0,-0.48975130915641785,0.003961246460676193,-1.0,0.0,0.0
446,46.0,-0.48975130915641785,0.003961246460676193,1.0,-0.4860434830188751,0.0037078263703733683,-1.0,0.0,0.0
447,47.0,-0.4860434830188751,0.0037078263703733683,2.0,-0.481616735458374,0.004426757339388132,-1.0,0.0,0.0
448,48.0,-0.481616735458374,0.004426757339388132,2.0,-0.47650402784347534,0.005112723913043737,-1.0,0.0,0.0
449,49.0,-0.47650402784347534,0.005112723913043737,0.0,-0.47274333238601685,0.0037606870755553246,-1.0,0.0,0.0
450,50.0,-0.47274333238601685,0.0037606870755553246,0.0,-0.4703625738620758,0.002380749210715294,-1.0,0.0,0.0
451,51.0,-0.4703625738620758,0.002380749210715294,0.0,-0.46937939524650574,0.0009831729112192988,-1.0,0.0,0.0
452,52.0,-0.46937939524650574,0.0009831729112192988,1.0,-0.4688010811805725,0.000578318431507796,-1.0,0.0,0.0
453,53.0,-0.4688010811805725,0.000578318431507796,2.0,-0.46763190627098083,0.0011691843392327428,-1.0,0.0,0.0
454,54.0,-0.46763190627098083,0.0011691843392327428,2.0,-0.46588051319122314,0.0017514022765681148,-1.0,0.0,0.0
455,55.0,-0.46588051319122314,0.0017514022765681148,2.0,-0.4635598361492157,0.002320675179362297,-1.0,0.0,0.0
456,56.0,-0.4635598361492157,0.002320675179362297,1.0,-0.46168699860572815,0.0018728137947618961,-1.0,0.0,0.0
457,57.0,-0.46168699860572815,0.0018728137947618961,1.0,-0.4602758586406708,0.0014111407799646258,-1.0,0.0,0.0
458,58.0,-0.4602758586406708,0.0014111407799646258,0.0,-0.4603368043899536,-6.092969488236122e-05,-1.0,0.0,0.0
459,59.0,-0.4603368043899536,-6.092969488236122e-05,2.0,-0.4598693549633026,0.00046744864084757864,-1.0,0.0,0.0
460,60.0,-0.4598693549633026,0.00046744864084757864,2.0,-0.45887696743011475,0.0009923845063894987,-1.0,0.0,0.0
461,61.0,-0.45887696743011475,0.0009923845063894987,1.0,-0.4583669602870941,0.0005100152338854969,-1.0,0.0,0.0
462,62.0,-0.4583669602870941,0.0005100152338854969,2.0,-0.45734307169914246,0.001023893360979855,-1.0,0.0,0.0
463,63.0,-0.45734307169914246,0.001023893360979855,2.0,-0.45581281185150146,0.001530241104774177,-1.0,0.0,0.0
464,64.0,-0.45581281185150146,0.001530241104774177,2.0,-0.4537874758243561,0.002025343244895339,-1.0,0.0,0.0
465,65.0,-0.4537874758243561,0.002025343244895339,2.0,-0.45128190517425537,0.0025055776350200176,-1.0,0.0,0.0
466,66.0,-0.45128190517425537,0.0025055776350200176,0.0,-0.450314462184906,0.00096744584152475,-1.0,0.0,0.0
467,67.0,-0.450314462184906,0.00096744584152475,1.0,-0.44989222288131714,0.0004222304851282388,-1.0,0.0,0.0
468,68.0,-0.44989222288131714,0.0004222304851282388,0.0,-0.4510183036327362,-0.001126074930652976,-1.0,0.0,0.0
469,69.0,-0.4510183036327362,-0.001126074930652976,2.0,-0.45168444514274597,-0.0006661372608505189,-1.0,0.0,0.0
470,70.0,-0.45168444514274597,-0.0006661372608505189,2.0,-0.45188575983047485,-0.00020132050849497318,-1.0,0.0,0.0
471,71.0,-0.45188575983047485,-0.00020132050849497318,1.0,-0.4526207745075226,-0.0007350287050940096,-1.0,0.0,0.0
472,72.0,-0.4526207745075226,-0.0007350287050940096,0.0,-0.4548841416835785,-0.002263349946588278,-1.0,0.0,0.0
473,73.0,-0.4548841416835785,-0.002263349946588278,0.0,-0.45865920186042786,-0.003775067627429962,-1.0,0.0,0.0
474,74.0,-0.45865920186042786,-0.003775067627429962,2.0,-0.4619182348251343,-0.0032590392511337996,-1.0,0.0,0.0
475,75.0,-0.4619182348251343,-0.0032590392511337996,2.0,-0.46463724970817566,-0.0027190078981220722,-1.0,0.0,0.0
476,76.0,-0.46463724970817566,-0.0027190078981220722,2.0,-0.4667961597442627,-0.0021589170210063457,-1.0,0.0,0.0
477,77.0,-0.4667961597442627,-0.0021589170210063457,2.0,-0.46837905049324036,-0.0015828775940462947,-1.0,0.0,0.0
478,78.0,-0.46837905049324036,-0.0015828775940462947,2.0,-0.4693741798400879,-0.0009951340034604073,-1.0,0.0,0.0
479,79.0,-0.4693741798400879,-0.0009951340034604073,2.0,-0.4697742164134979,-0.0004000272019766271,-1.0,0.0,0.0
480,80.0,-0.4697742164134979,-0.0004000272019766271,2.0,-0.4695761501789093,0.00019804047769866884,-1.0,0.0,0.0
481,81.0,-0.4695761501789093,0.00019804047769866884,2.0,-0.4687815308570862,0.00079464225564152,-1.0,0.0,0.0
482,82.0,-0.4687815308570862,0.00079464225564152,2.0,-0.46739616990089417,0.001385363400913775,-1.0,0.0,0.0
483,83.0,-0.46739616990089417,0.001385363400913775,0.0,-0.46743032336235046,-3.4161821531597525e-05,-1.0,0.0,0.0
484,84.0,-0.46743032336235046,-3.4161821531597525e-05,2.0,-0.46688374876976013,0.0005465655121952295,-1.0,0.0,0.0
485,85.0,-0.46688374876976013,0.0005465655121952295,1.0,-0.4667604863643646,0.00012325217539910227,-1.0,0.0,0.0
486,86.0,-0.4667604863643646,0.00012325217539910227,1.0,-0.46706146001815796,-0.0003009721403941512,-1.0,0.0,0.0
487,87.0,-0.46706146001815796,-0.0003009721403941512,2.0,-0.46678444743156433,0.0002770282735582441,-1.0,0.0,0.0
488,88.0,-0.46678444743156433,0.0002770282735582441,2.0,-0.4659314751625061,0.0008529809419997036,-1.0,0.0,0.0
489,89.0,-0.4659314751625061,0.0008529809419997036,2.0,-0.4645088315010071,0.0014226302737370133,-1.0,0.0,0.0
490,90.0,-0.4645088315010071,0.0014226302737370133,0.0,-0.46452707052230835,-1.8226804968435317e-05,-1.0,0.0,0.0
491,91.0,-0.46452707052230835,-1.8226804968435317e-05,2.0,-0.46398600935935974,0.0005410506273619831,-1.0,0.0,0.0
492,92.0,-0.46398600935935974,0.0005410506273619831,2.0,-0.4628896713256836,0.001096334308385849,-1.0,0.0,0.0
493,93.0,-0.4628896713256836,0.001096334308385849,1.0,-0.4622461497783661,0.0006435291143134236,-1.0,0.0,0.0
494,94.0,-0.4622461497783661,0.0006435291143134236,2.0,-0.46106016635894775,0.001185978064313531,-1.0,0.0,0.0
495,95.0,-0.46106016635894775,0.001185978064313531,2.0,-0.45934048295021057,0.0017196853877976537,-1.0,0.0,0.0
496,96.0,-0.45934048295021057,0.0017196853877976537,1.0,-0.45809975266456604,0.0012407276080921292,-1.0,0.0,0.0
497,97.0,-0.45809975266456604,0.0012407276080921292,2.0,-0.45634710788726807,0.0017526401206851006,-1.0,0.0,0.0
498,98.0,-0.45634710788726807,0.0017526401206851006,0.0,-0.45609545707702637,0.0002516675158403814,-1.0,0.0,0.0
499,99.0,-0.45609545707702637,0.0002516675158403814,0.0,-0.4573465883731842,-0.001251154113560915,-1.0,0.0,0.0
